                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                0.93843,                0.91829,                 1.1641,                0.73367,                0.74117,                0.80981,                0.58533,                0.97667,                0.93188,                 1.2729,               0.000861,               0.000861,               0.000861
                     19,                0.93484,                0.91827,                 1.1737,                0.79175,                   0.77,                0.82925,                0.59967,                0.95211,                0.89605,                 1.2535,             0.00085801,             0.00085801,             0.00085801
                     20,                0.92915,                0.89309,                 1.1657,                0.82948,                0.72126,                0.83293,                0.60105,                 0.9715,                0.88542,                 1.2807,             0.00085501,             0.00085501,             0.00085501
                     21,                0.94081,                0.88034,                 1.1724,                0.77853,                0.74346,                0.82213,                0.59436,                0.96064,                0.90459,                 1.2746,             0.00085201,             0.00085201,             0.00085201
                     22,                0.91644,                0.87226,                 1.1544,                0.75548,                0.78974,                0.83164,                0.60065,                0.94465,                0.91101,                 1.2518,             0.00084901,             0.00084901,             0.00084901
                     23,                 0.9185,                 0.8602,                 1.1546,                0.80366,                0.74673,                0.83358,                 0.6056,                0.92886,                0.85852,                 1.2368,             0.00084601,             0.00084601,             0.00084601
                     24,                0.89289,                0.85358,                 1.1471,                 0.7693,                0.78015,                0.83036,                0.61051,                0.93122,                0.91544,                 1.2327,             0.00084301,             0.00084301,             0.00084301
                     25,                0.90451,                0.84216,                 1.1483,                0.79178,                0.74947,                0.83274,                0.61404,                0.93084,                0.88099,                 1.2404,             0.00084001,             0.00084001,             0.00084001
                     26,                0.90248,                0.83352,                 1.1375,                0.74341,                0.77983,                0.81832,                0.59813,                0.93426,                0.84861,                 1.2496,             0.00083701,             0.00083701,             0.00083701
                     27,                0.89314,                0.81651,                 1.1444,                0.77138,                0.80452,                0.84277,                0.62262,                  0.923,                0.81428,                 1.2269,             0.00083401,             0.00083401,             0.00083401
                     28,                0.89024,                0.79138,                 1.1431,                0.75876,                0.74416,                0.82096,                0.60469,                0.93427,                0.87707,                 1.2398,             0.00083101,             0.00083101,             0.00083101
                     29,                0.88717,                0.79251,                  1.135,                0.79147,                0.79527,                0.84609,                0.62175,                0.91389,                0.79515,                 1.2258,             0.00082801,             0.00082801,             0.00082801
                     30,                0.89386,                0.81196,                 1.1286,                0.80819,                0.77643,                0.84631,                0.62788,                0.91152,                0.77786,                 1.2123,             0.00082501,             0.00082501,             0.00082501
                     31,                0.86376,                0.77269,                 1.1185,                0.79087,                0.77135,                0.84127,                0.62108,                0.92128,                0.86897,                 1.2162,             0.00082201,             0.00082201,             0.00082201
                     32,                0.86836,                0.76564,                  1.116,                0.77922,                0.78573,                0.83846,                 0.6205,                0.92282,                0.84415,                 1.2221,             0.00081901,             0.00081901,             0.00081901
                     33,                0.87118,                0.77891,                  1.127,                0.82713,                0.72275,                0.83558,                0.61719,                0.92991,                0.87429,                 1.2316,             0.00081601,             0.00081601,             0.00081601
                     34,                0.86668,                0.75607,                 1.1206,                0.81863,                0.76592,                0.85594,                0.63799,                0.91564,                0.80773,                 1.2233,             0.00081301,             0.00081301,             0.00081301
                     35,                0.85627,                0.76456,                 1.1211,                0.79898,                0.77868,                0.83167,                  0.617,                0.89852,                0.83658,                 1.2099,             0.00081001,             0.00081001,             0.00081001
                     36,                0.84946,                0.74327,                 1.1132,                0.78014,                0.81375,                0.84301,                0.63031,                0.90289,                0.79624,                 1.2297,             0.00080701,             0.00080701,             0.00080701
                     37,                0.85549,                0.74102,                 1.1139,                0.78114,                0.78739,                0.85478,                0.64962,                0.89764,                0.77238,                 1.2064,             0.00080401,             0.00080401,             0.00080401
                     38,                0.83379,                0.72772,                 1.1108,                0.75836,                 0.8214,                  0.856,                0.64567,                0.88551,                0.77144,                 1.1748,             0.00080101,             0.00080101,             0.00080101
                     39,                0.85069,                0.73414,                 1.1077,                0.73273,                0.83265,                0.84207,                0.62501,                0.91293,                0.79287,                  1.222,             0.00079801,             0.00079801,             0.00079801
                     40,                0.82823,                0.69838,                 1.0982,                0.76515,                0.83489,                0.85302,                0.64457,                0.89372,                0.78937,                 1.2005,             0.00079501,             0.00079501,             0.00079501
                     41,                0.83286,                0.72098,                 1.0983,                 0.7521,                0.83317,                0.87029,                 0.6562,                 0.8838,                0.75384,                 1.1845,             0.00079201,             0.00079201,             0.00079201
                     42,                0.82714,                 0.7264,                  1.095,                0.81064,                 0.7977,                0.85303,                0.64203,                0.88665,                0.74269,                 1.1909,             0.00078901,             0.00078901,             0.00078901
                     43,                0.82575,                0.71516,                  1.099,                 0.7649,                 0.8254,                0.86232,                 0.6475,                0.87994,                0.74045,                 1.1884,             0.00078601,             0.00078601,             0.00078601
                     44,                0.81995,                0.71251,                 1.0923,                0.75511,                0.85539,                0.86168,                 0.6434,                0.90094,                0.77754,                 1.2081,             0.00078301,             0.00078301,             0.00078301
                     45,                0.81209,                0.69962,                 1.0986,                  0.787,                0.80923,                0.85862,                0.65327,                0.85431,                0.73291,                 1.1743,             0.00078001,             0.00078001,             0.00078001
                     46,                0.81134,                 0.6942,                 1.0858,                0.79944,                0.79874,                0.86765,                0.65903,                0.86642,                0.72618,                 1.1804,             0.00077701,             0.00077701,             0.00077701
                     47,                0.79511,                0.67216,                 1.0857,                0.80428,                0.81665,                0.86581,                0.65315,                0.88348,                0.72931,                 1.1937,             0.00077401,             0.00077401,             0.00077401
                     48,                 0.8178,                0.68346,                 1.0952,                0.80306,                0.81403,                0.86529,                0.65556,                0.86874,                0.73703,                 1.1759,             0.00077101,             0.00077101,             0.00077101
                     49,                0.81097,                0.68159,                 1.0859,                0.78715,                0.80488,                0.85313,                0.64827,                0.85883,                0.74034,                 1.1808,             0.00076801,             0.00076801,             0.00076801
                     50,                0.79843,                0.66525,                 1.0804,                0.80273,                0.80026,                0.85836,                 0.6491,                0.87233,                0.73744,                 1.1791,             0.00076501,             0.00076501,             0.00076501
                     51,                0.79737,                0.66027,                 1.0785,                0.78148,                0.82873,                0.86762,                0.66588,                0.87445,                0.73656,                  1.184,             0.00076201,             0.00076201,             0.00076201
                     52,                0.79122,                0.65322,                 1.0711,                0.81465,                0.78556,                0.85926,                0.64995,                0.86889,                0.70572,                 1.1903,             0.00075902,             0.00075902,             0.00075902
                     53,                0.79567,                0.68159,                 1.0911,                0.77718,                0.85352,                 0.8646,                0.64973,                0.88732,                0.73425,                 1.1959,             0.00075602,             0.00075602,             0.00075602
                     54,                0.79315,                0.66197,                 1.0738,                0.79473,                0.82999,                0.86875,                0.65591,                0.88147,                0.73694,                 1.1906,             0.00075302,             0.00075302,             0.00075302
                     55,                0.79474,                 0.6599,                 1.0736,                0.75381,                0.84909,                 0.8639,                0.65023,                0.87497,                 0.7306,                 1.1879,             0.00075002,             0.00075002,             0.00075002
                     56,                0.78718,                0.65653,                 1.0714,                0.79146,                0.83205,                 0.8625,                0.64718,                0.87123,                0.70413,                 1.1898,             0.00074702,             0.00074702,             0.00074702
                     57,                0.78157,                0.64832,                 1.0676,                0.81319,                0.77346,                0.85903,                0.65096,                 0.8571,                0.77327,                 1.1772,             0.00074402,             0.00074402,             0.00074402
                     58,                0.77826,                0.65091,                 1.0699,                0.76249,                0.83826,                0.86254,                0.65498,                0.85396,                 0.7111,                 1.1739,             0.00074102,             0.00074102,             0.00074102
                     59,                0.77121,                0.64198,                 1.0841,                 0.8039,                0.80233,                0.86331,                0.66165,                0.86293,                0.72159,                 1.1747,             0.00073802,             0.00073802,             0.00073802
                     60,                 0.7871,                0.65169,                 1.0714,                0.74396,                0.85047,                 0.8585,                0.65139,                0.86134,                0.77347,                  1.188,             0.00073502,             0.00073502,             0.00073502
                     61,                 0.7733,                0.63693,                 1.0723,                0.79849,                0.80644,                0.85938,                0.65175,                0.87651,                0.76529,                 1.1778,             0.00073202,             0.00073202,             0.00073202
                     62,                0.76752,                0.63546,                 1.0633,                0.79632,                0.82742,                0.86148,                0.65846,                0.86334,                0.70186,                 1.1821,             0.00072902,             0.00072902,             0.00072902
                     63,                 0.7579,                0.62808,                 1.0648,                0.79619,                0.82957,                0.87394,                0.66419,                0.85585,                0.71232,                 1.1671,             0.00072602,             0.00072602,             0.00072602
                     64,                0.76235,                0.62524,                 1.0679,                0.79821,                 0.8366,                0.86997,                0.66889,                0.84108,                0.69192,                 1.1635,             0.00072302,             0.00072302,             0.00072302
                     65,                0.76743,                0.62892,                 1.0649,                0.78137,                0.82876,                0.87206,                0.66701,                0.86466,                0.71219,                 1.1825,             0.00072002,             0.00072002,             0.00072002
                     66,                0.74974,                0.62739,                 1.0575,                0.74176,                0.82373,                0.85238,                0.65212,                0.84986,                0.71746,                 1.1663,             0.00071702,             0.00071702,             0.00071702
                     67,                0.74993,                0.61785,                 1.0556,                0.78691,                0.83014,                0.85631,                0.65139,                0.85514,                0.70057,                  1.185,             0.00071402,             0.00071402,             0.00071402
                     68,                0.76065,                0.62342,                 1.0577,                 0.7912,                0.83289,                0.86352,                0.66084,                0.86674,                0.71591,                  1.184,             0.00071102,             0.00071102,             0.00071102
                     69,                0.75714,                0.61972,                 1.0562,                0.79802,                0.81523,                0.86852,                0.66413,                0.87121,                0.70522,                 1.1912,             0.00070802,             0.00070802,             0.00070802
                     70,                0.74083,                0.60418,                 1.0554,                0.80881,                0.81024,                0.87385,                0.67026,                0.85295,                 0.6988,                 1.1774,             0.00070502,             0.00070502,             0.00070502
                     71,                0.75979,                0.61013,                 1.0598,                0.77138,                0.84314,                0.87722,                0.67242,                0.84854,                0.68574,                 1.1682,             0.00070202,             0.00070202,             0.00070202
                     72,                0.74991,                0.61536,                 1.0636,                0.81027,                0.82325,                0.87031,                0.67051,                0.86533,                0.68522,                 1.1862,             0.00069902,             0.00069902,             0.00069902
                     73,                0.74195,                0.59975,                 1.0471,                0.81265,                0.82416,                0.88155,                0.67337,                0.86016,                0.68481,                 1.1805,             0.00069602,             0.00069602,             0.00069602
                     74,                0.73727,                0.59869,                 1.0556,                0.80377,                0.77519,                0.86861,                0.65716,                0.86217,                0.74076,                 1.1794,             0.00069302,             0.00069302,             0.00069302
                     75,                0.73428,                0.60458,                 1.0438,                 0.7727,                0.84115,                0.86784,                0.66055,                0.86906,                0.73386,                 1.1977,             0.00069002,             0.00069002,             0.00069002
                     76,                0.74158,                0.59447,                  1.052,                0.77684,                0.82487,                0.84826,                0.64599,                0.86164,                0.73373,                 1.1852,             0.00068702,             0.00068702,             0.00068702
                     77,                0.74145,                0.59794,                 1.0435,                0.77791,                0.82678,                0.85809,                0.65839,                0.84603,                0.73327,                  1.176,             0.00068402,             0.00068402,             0.00068402
                     78,                0.72377,                  0.584,                 1.0417,                 0.7771,                0.82629,                0.87027,                0.66911,                 0.8675,                0.73487,                 1.1945,             0.00068102,             0.00068102,             0.00068102
                     79,                0.71895,                0.58597,                  1.034,                0.78708,                0.85077,                0.86781,                0.66348,                0.84967,                0.69486,                 1.1864,             0.00067802,             0.00067802,             0.00067802
                     80,                0.72273,                0.58154,                 1.0421,                 0.8052,                0.82745,                0.87608,                0.67028,                 0.8365,                0.69447,                  1.174,             0.00067502,             0.00067502,             0.00067502
                     81,                0.71702,                0.58453,                 1.0398,                0.78573,                0.82018,                0.86185,                 0.6669,                0.85754,                  0.708,                 1.1795,             0.00067202,             0.00067202,             0.00067202
                     82,                0.72399,                0.58093,                 1.0487,                0.80879,                0.77569,                0.85276,                0.64648,                0.86995,                0.73557,                 1.1816,             0.00066902,             0.00066902,             0.00066902
                     83,                0.71569,                0.57876,                 1.0349,                0.78359,                0.84642,                0.87322,                 0.6723,                0.85164,                0.68789,                 1.1818,             0.00066602,             0.00066602,             0.00066602
                     84,                0.70751,                0.56127,                 1.0355,                 0.8337,                0.80992,                0.87035,                0.67092,                0.85434,                0.68997,                 1.1821,             0.00066302,             0.00066302,             0.00066302
                     85,                0.70964,                0.57903,                 1.0363,                0.79208,                0.82762,                0.86031,                0.66376,                0.83169,                0.68223,                 1.1782,             0.00066002,             0.00066002,             0.00066002
                     86,                0.70896,                0.57297,                 1.0338,                 0.7868,                0.84961,                0.87102,                0.66622,                0.85529,                0.67576,                 1.1887,             0.00065703,             0.00065703,             0.00065703
                     87,                0.71201,                0.57423,                  1.033,                0.85924,                0.78082,                0.87644,                0.67271,                0.84467,                0.68831,                 1.1773,             0.00065403,             0.00065403,             0.00065403
                     88,                0.71107,                0.56127,                 1.0352,                0.82578,                 0.7945,                0.87015,                0.66687,                0.83955,                0.67598,                 1.1778,             0.00065103,             0.00065103,             0.00065103
                     89,                0.71954,                0.57504,                 1.0354,                0.81376,                0.82212,                0.87388,                0.67125,                0.82975,                0.67607,                 1.1598,             0.00064803,             0.00064803,             0.00064803
                     90,                0.70398,                0.55673,                 1.0313,                0.82922,                0.77858,                0.86971,                0.67489,                0.84272,                0.68482,                 1.1826,             0.00064503,             0.00064503,             0.00064503
                     91,                0.69339,                  0.559,                 1.0349,                0.75479,                0.85214,                0.86089,                0.66192,                0.84425,                0.70619,                 1.1768,             0.00064203,             0.00064203,             0.00064203
                     92,                0.69513,                0.55681,                 1.0299,                0.82604,                0.76538,                0.85443,                0.66205,                  0.837,                0.69669,                 1.1675,             0.00063903,             0.00063903,             0.00063903
                     93,                0.69471,                 0.5426,                 1.0321,                0.80294,                0.79251,                0.86406,                0.66235,                 0.8465,                0.69818,                  1.179,             0.00063603,             0.00063603,             0.00063603
                     94,                 0.7039,                0.55909,                 1.0348,                  0.808,                0.83424,                0.87344,                0.68071,                 0.8304,                0.67672,                 1.1519,             0.00063303,             0.00063303,             0.00063303
                     95,                0.69967,                0.55445,                 1.0273,                0.78167,                0.82912,                0.86675,                 0.6696,                0.84648,                0.67598,                 1.1695,             0.00063003,             0.00063003,             0.00063003
                     96,                0.70235,                0.55465,                 1.0254,                0.76665,                0.83139,                0.86335,                0.67175,                0.83398,                0.68446,                 1.1689,             0.00062703,             0.00062703,             0.00062703
                     97,                0.69305,                0.54251,                 1.0268,                   0.77,                0.86855,                0.87558,                0.68004,                  0.836,                0.64709,                 1.1773,             0.00062403,             0.00062403,             0.00062403
                     98,                0.69983,                0.56542,                  1.027,                 0.8223,                0.80705,                0.86549,                0.66171,                0.84394,                0.69226,                   1.17,             0.00062103,             0.00062103,             0.00062103
                     99,                0.69171,                0.55402,                 1.0257,                0.78846,                0.84557,                0.86674,                0.66711,                0.82841,                0.66948,                 1.1652,             0.00061803,             0.00061803,             0.00061803
                    100,                0.68775,                0.55655,                 1.0278,                 0.8548,                0.77479,                0.87244,                0.67488,                0.83509,                0.65649,                 1.1736,             0.00061503,             0.00061503,             0.00061503
                    101,                 0.6812,                0.53626,                 1.0211,                0.76588,                0.82725,                0.85985,                0.66596,                0.84028,                0.67147,                 1.1629,             0.00061203,             0.00061203,             0.00061203
                    102,                0.68655,                 0.5322,                  1.017,                0.76802,                0.85731,                 0.8634,                0.67006,                0.83379,                0.68053,                 1.1567,             0.00060903,             0.00060903,             0.00060903
                    103,                0.67932,                0.53682,                 1.0146,                0.76277,                0.86258,                0.86386,                0.67431,                0.83633,                0.68031,                 1.1749,             0.00060603,             0.00060603,             0.00060603
                    104,                0.65931,                0.52425,                 1.0148,                0.75446,                0.88948,                0.86519,                0.66751,                0.84725,                0.68086,                 1.1758,             0.00060303,             0.00060303,             0.00060303
                    105,                0.66658,                0.53247,                 1.0153,                0.77293,                0.84453,                0.87226,                0.68284,                0.82853,                0.68395,                 1.1608,             0.00060003,             0.00060003,             0.00060003
                    106,                0.67914,                0.54393,                 1.0165,                0.77581,                0.86096,                0.87267,                0.67076,                0.84164,                0.67599,                 1.1642,             0.00059703,             0.00059703,             0.00059703
                    107,                0.66791,                0.51983,                 1.0126,                0.77324,                0.86251,                0.86744,                 0.6738,                0.82234,                0.65956,                 1.1693,             0.00059403,             0.00059403,             0.00059403
                    108,                0.67544,                0.52371,                 1.0155,                0.77904,                0.85457,                0.87086,                 0.6788,                 0.8398,                0.69625,                 1.1827,             0.00059103,             0.00059103,             0.00059103
                    109,                0.66682,                0.52354,                 1.0156,                 0.7721,                 0.8513,                0.86959,                  0.674,                0.83316,                0.68176,                 1.1604,             0.00058803,             0.00058803,             0.00058803
                    110,                0.66126,                0.52659,                 1.0103,                0.80315,                0.80205,                0.86589,                0.67813,                0.81471,                0.68457,                 1.1765,             0.00058503,             0.00058503,             0.00058503
                    111,                0.66038,                0.52571,                 1.0074,                0.79417,                0.83334,                0.86661,                0.66965,                0.83578,                0.67531,                  1.183,             0.00058203,             0.00058203,             0.00058203
                    112,                0.65681,                0.53039,                 1.0101,                0.78159,                0.85615,                0.87274,                0.67536,                0.82917,                0.68763,                  1.172,             0.00057903,             0.00057903,             0.00057903
                    113,                0.66474,                0.52187,                 1.0155,                0.77994,                0.82697,                0.86433,                0.66495,                0.82512,                0.70939,                 1.1693,             0.00057603,             0.00057603,             0.00057603
                    114,                0.67188,                0.51951,                 1.0043,                0.75928,                0.85691,                0.87289,                0.67411,                0.83799,                0.67413,                 1.1834,             0.00057303,             0.00057303,             0.00057303
                    115,                0.65198,                0.51195,                 1.0031,                0.80954,                0.81381,                0.86909,                0.67213,                0.83236,                 0.6703,                 1.1861,             0.00057003,             0.00057003,             0.00057003
                    116,                0.66298,                0.51837,                  1.004,                0.78363,                0.80859,                0.85837,                0.66646,                0.81932,                0.69673,                 1.1779,             0.00056703,             0.00056703,             0.00056703
                    117,                0.66942,                0.51921,                 1.0079,                0.78682,                0.82604,                0.86362,                 0.6686,                0.82961,                0.71385,                 1.1782,             0.00056403,             0.00056403,             0.00056403
                    118,                0.64174,                0.50667,                0.99443,                0.78227,                0.84864,                 0.8685,                0.67745,                0.81842,                0.69681,                 1.1658,             0.00056103,             0.00056103,             0.00056103
                    119,                0.64028,                0.50787,                0.99759,                0.78385,                0.82996,                0.86969,                0.67749,                0.83911,                0.68341,                 1.1936,             0.00055804,             0.00055804,             0.00055804
                    120,                0.63419,                0.49732,                0.99741,                0.78512,                0.83363,                0.86081,                0.66699,                0.82708,                0.69827,                 1.1791,             0.00055504,             0.00055504,             0.00055504
                    121,                0.66073,                0.51442,                 1.0072,                0.76655,                  0.851,                0.86012,                 0.6675,                0.84004,                0.69024,                 1.1852,             0.00055204,             0.00055204,             0.00055204
                    122,                0.63219,                0.50346,                0.99261,                0.78692,                0.82315,                 0.8723,                0.68078,                0.82659,                0.69824,                  1.171,             0.00054904,             0.00054904,             0.00054904
                    123,                0.65014,                0.50214,                 1.0011,                0.78797,                 0.8591,                0.87373,                 0.6781,                0.83693,                0.68295,                 1.1627,             0.00054604,             0.00054604,             0.00054604
                    124,                 0.6556,                0.50731,                 1.0013,                0.84153,                0.78821,                0.87301,                0.67338,                0.83775,                0.68783,                 1.1777,             0.00054304,             0.00054304,             0.00054304
                    125,                0.63681,                0.50121,                0.99525,                0.78312,                0.85201,                0.86781,                0.67146,                0.83015,                0.70378,                 1.1678,             0.00054004,             0.00054004,             0.00054004
                    126,                0.63997,                0.49746,                 1.0032,                0.82526,                 0.7846,                0.87067,                0.68127,                0.82427,                0.69526,                 1.1542,             0.00053704,             0.00053704,             0.00053704
                    127,                0.64432,                 0.5057,                 1.0065,                  0.794,                0.83542,                0.86399,                0.67172,                0.84328,                0.69192,                 1.1673,             0.00053404,             0.00053404,             0.00053404
                    128,                0.63927,                0.50459,                0.99891,                0.76318,                0.84937,                0.87143,                0.67334,                0.82885,                0.65421,                 1.1702,             0.00053104,             0.00053104,             0.00053104
                    129,                0.63646,                0.49402,                 1.0007,                0.78995,                0.82719,                0.86574,                0.67349,                 0.8286,                0.70538,                 1.1539,             0.00052804,             0.00052804,             0.00052804
                    130,                0.64585,                0.50384,                0.99077,                0.77856,                0.84461,                0.87308,                0.67877,                0.82217,                0.68885,                  1.168,             0.00052504,             0.00052504,             0.00052504
                    131,                0.63247,                0.50028,                0.99833,                0.76497,                0.86081,                0.87212,                0.68157,                0.82485,                0.69315,                 1.1671,             0.00052204,             0.00052204,             0.00052204
                    132,                0.63522,                0.49313,                0.99606,                0.81174,                 0.8316,                0.88046,                0.68513,                0.82361,                0.66913,                  1.166,             0.00051904,             0.00051904,             0.00051904
                    133,                0.62971,                0.49903,                 1.0032,                0.80201,                 0.8149,                0.87043,                0.67615,                0.82494,                0.69055,                 1.1654,             0.00051604,             0.00051604,             0.00051604
                    134,                0.62542,                0.48828,                0.99045,                0.78493,                0.84416,                0.86913,                0.67845,                0.82043,                0.68545,                  1.167,             0.00051304,             0.00051304,             0.00051304
                    135,                0.62718,                0.47256,                0.99326,                0.83395,                0.78645,                0.86942,                0.68451,                0.81433,                0.70977,                 1.1596,             0.00051004,             0.00051004,             0.00051004
                    136,                0.61588,                0.48777,                0.98549,                0.77525,                0.85057,                0.87269,                0.68858,                0.81104,                0.68935,                 1.1528,             0.00050704,             0.00050704,             0.00050704
                    137,                0.61674,                0.48161,                0.98518,                0.80856,                0.81442,                0.86427,                0.67918,                0.82607,                0.69971,                 1.1669,             0.00050404,             0.00050404,             0.00050404
                    138,                 0.6263,                0.48281,                0.98774,                0.76981,                0.86322,                0.86649,                0.68273,                0.81819,                0.69389,                 1.1609,             0.00050104,             0.00050104,             0.00050104
                    139,                0.62801,                0.49341,                0.98994,                0.84369,                0.79701,                0.87215,                0.67677,                0.82746,                0.68318,                  1.174,             0.00049804,             0.00049804,             0.00049804
                    140,                0.62206,                0.48292,                0.98904,                0.83138,                0.79066,                0.87042,                0.67801,                0.82605,                0.68049,                 1.1687,             0.00049504,             0.00049504,             0.00049504
                    141,                0.61671,                0.48279,                0.99636,                0.77166,                0.83604,                0.85834,                0.66999,                0.83228,                0.70717,                 1.1726,             0.00049204,             0.00049204,             0.00049204
                    142,                0.62779,                  0.488,                0.99504,                0.79283,                0.82686,                0.87457,                0.68453,                0.82045,                0.69226,                  1.164,             0.00048904,             0.00048904,             0.00048904
                    143,                0.61435,                0.48648,                0.99682,                0.77985,                0.86042,                 0.8681,                0.68004,                0.83203,                0.67303,                 1.1647,             0.00048604,             0.00048604,             0.00048604
                    144,                0.61396,                0.47661,                0.97801,                0.75451,                0.85706,                0.86333,                0.67798,                0.82223,                0.69128,                 1.1584,             0.00048304,             0.00048304,             0.00048304
                    145,                0.61629,                0.48476,                0.98344,                0.75842,                0.84536,                0.86879,                0.67871,                  0.837,                0.69874,                 1.1739,             0.00048004,             0.00048004,             0.00048004
                    146,                0.60426,                0.47128,                0.97799,                0.77408,                  0.846,                 0.8712,                0.68644,                0.82716,                0.66857,                 1.1607,             0.00047704,             0.00047704,             0.00047704
                    147,                0.61036,                0.47846,                0.98494,                0.75995,                 0.8542,                0.86947,                 0.6793,                0.82181,                0.67845,                 1.1631,             0.00047404,             0.00047404,             0.00047404
                    148,                 0.6131,                 0.4706,                0.98347,                0.84016,                0.76668,                0.87175,                0.68386,                0.81962,                0.69026,                 1.1616,             0.00047104,             0.00047104,             0.00047104
                    149,                0.61088,                0.46573,                0.98174,                0.77227,                0.85442,                0.87031,                0.68113,                0.82752,                  0.685,                 1.1792,             0.00046804,             0.00046804,             0.00046804
                    150,                0.60424,                0.47726,                0.97731,                0.77195,                0.82869,                0.85656,                0.67511,                 0.8231,                 0.7017,                 1.1853,             0.00046504,             0.00046504,             0.00046504
                    151,                 0.6052,                0.46066,                0.98253,                0.78211,                0.84099,                0.86444,                0.67357,                0.82144,                0.67636,                 1.1713,             0.00046204,             0.00046204,             0.00046204
                    152,                0.59953,                0.47072,                0.98166,                0.80235,                0.79615,                0.86467,                0.68085,                0.82421,                0.70258,                   1.18,             0.00045904,             0.00045904,             0.00045904
                    153,                0.60476,                0.46928,                0.98129,                0.82271,                 0.7826,                0.86405,                0.67892,                0.81384,                0.69699,                 1.1728,             0.00045605,             0.00045605,             0.00045605
                    154,                0.60427,                 0.4663,                0.97589,                0.76502,                 0.8505,                0.85721,                0.67519,                 0.8222,                0.68369,                 1.1702,             0.00045305,             0.00045305,             0.00045305
                    155,                0.58614,                0.45369,                0.98478,                0.76855,                0.84436,                 0.8651,                0.67912,                0.82503,                0.69117,                 1.1725,             0.00045005,             0.00045005,             0.00045005
                    156,                0.58471,                 0.4542,                0.97165,                0.78017,                0.84775,                0.85835,                0.67463,                0.82487,                0.70588,                 1.1678,             0.00044705,             0.00044705,             0.00044705
                    157,                0.58973,                0.46163,                0.97134,                0.79855,                0.82089,                0.86103,                0.67788,                0.82732,                0.68608,                 1.1752,             0.00044405,             0.00044405,             0.00044405
